date,machine_no,model,diff,spins,big,reg,event_tag,,
2025/8/4,818,マイジャグラーV,-400,305,0,0,時差オープン,0,0
2025/8/4,819,マイジャグラーV,-100,"1,970",7,5,時差オープン,0,0
2025/8/4,820,マイジャグラーV,-100,"5,661",20,18,時差オープン,0,0
2025/8/4,821,マイジャグラーV,100,688,3,2,時差オープン,0,0
2025/8/4,822,マイジャグラーV,-500,"1,975",4,6,時差オープン,0,0
2025/8/4,823,マイジャグラーV,0,"2,088",7,8,時差オープン,0,0
2025/8/4,791,アイムジャグラーEX,-400,"2,654",7,11,時差オープン,0,0
2025/8/4,792,アイムジャグラーEX,-300,282,0,0,時差オープン,0,0
2025/8/4,793,アイムジャグラーEX,600,"1,733",10,1,時差オープン,0,0
2025/8/4,794,アイムジャグラーEX,-400,494,0,1,時差オープン,0,0
2025/8/4,795,アイムジャグラーEX,-200,882,3,1,時差オープン,0,0
2025/8/4,796,アイムジャグラーEX,500,"1,265",6,5,時差オープン,0,0
2025/8/4,797,アイムジャグラーEX,-400,868,2,2,時差オープン,0,0
2025/8/4,824,アイムジャグラーEX,-100,"1,319",5,3,時差オープン,0,0
2025/8/4,825,アイムジャグラーEX,500,980,6,0,時差オープン,0,0
2025/8/4,826,アイムジャグラーEX,-100,"1,751",7,4,時差オープン,0,0
2025/8/4,827,アイムジャグラーEX,"1,600","2,926",17,10,時差オープン,0,0
2025/8/4,828,アイムジャグラーEX,-400,"1,974",6,6,時差オープン,0,0
2025/8/4,829,アイムジャグラーEX,0,"1,028",4,1,時差オープン,0,0
2025/8/4,830,アイムジャグラーEX,0,"3,158",12,8,時差オープン,0,0
2025/8/4,745,ゴーゴージャグラー3,-200,"3,177",11,10,時差オープン,0,0
2025/8/4,746,ゴーゴージャグラー3,-800,980,1,1,時差オープン,0,0
2025/8/4,747,ゴーゴージャグラー3,-200,"1,376",3,5,時差オープン,0,0
2025/8/4,748,ゴーゴージャグラー3,"-1,000","1,478",3,2,時差オープン,0,0
2025/8/4,749,ゴーゴージャグラー3,-500,"2,680",8,8,時差オープン,0,0
2025/8/4,750,ゴーゴージャグラー3,-100,"4,103",17,9,時差オープン,0,0
2025/8/4,771,ゴーゴージャグラー3,-500,"2,108",6,6,時差オープン,0,0
2025/8/4,772,ゴーゴージャグラー3,500,"4,175",19,13,時差オープン,0,0
2025/8/4,773,ゴーゴージャグラー3,-500,"2,088",7,5,時差オープン,0,0
2025/8/4,774,ゴーゴージャグラー3,-500,"1,070",2,3,時差オープン,0,0
2025/8/4,775,ゴーゴージャグラー3,-800,"1,279",2,3,時差オープン,0,0
2025/8/4,776,ゴーゴージャグラー3,600,"2,294",13,2,時差オープン,0,0
2025/8/4,735,ファンキージャグラー,-800,769,0,1,時差オープン,0,0
2025/8/4,736,ファンキージャグラー,-500,843,1,2,時差オープン,0,0
2025/8/4,737,ファンキージャグラー,300,"1,821",9,1,時差オープン,0,0
2025/8/4,738,ファンキージャグラー,400,"1,617",8,2,時差オープン,0,0
2025/8/4,739,ファンキージャグラー,"1,100","3,846",20,11,時差オープン,0,0
2025/8/4,740,ファンキージャグラー,-100,489,2,1,時差オープン,0,0
2025/8/4,741,ファンキージャグラー,-500,699,1,0,時差オープン,0,0
2025/8/4,742,ファンキージャグラー,-100,"3,189",12,7,時差オープン,0,0
2025/8/4,743,ファンキージャグラー,200,"1,941",9,3,時差オープン,0,0
2025/8/4,744,ファンキージャグラー,100,"1,286",6,1,時差オープン,0,0
2025/8/4,781,ジャグラーガールズ,300,"1,464",8,1,時差オープン,0,0
2025/8/4,782,ジャグラーガールズ,-200,541,1,1,時差オープン,0,0
2025/8/4,783,ジャグラーガールズ,-200,"2,174",8,5,時差オープン,0,0
2025/8/4,784,ジャグラーガールズ,-300,253,0,0,時差オープン,0,0
2025/8/4,785,ジャグラーガールズ,-100,333,1,0,時差オープン,0,0
2025/8/4,786,ジャグラーガールズ,400,"1,544",9,0,時差オープン,0,0
2025/8/4,787,ウルトラミラクルジャグラー,0,273,1,0,時差オープン,0,0
2025/8/4,788,ウルトラミラクルジャグラー,100,"2,271",9,5,時差オープン,0,0
2025/8/4,789,ウルトラミラクルジャグラー,-200,964,3,2,時差オープン,0,0
2025/8/4,790,ウルトラミラクルジャグラー,-600,"1,742",4,5,時差オープン,0,0
2025/8/4,777,ミスタージャグラー,-100,278,1,0,時差オープン,0,0
2025/8/4,778,ミスタージャグラー,0,711,3,1,時差オープン,0,0
2025/8/4,779,ミスタージャグラー,-300,750,2,1,時差オープン,0,0
2025/8/4,780,ミスタージャグラー,-400,"1,139",2,5,時差オープン,0,0
2025/8/5,798,マイジャグラーV,"1,900","6,698",29,29,ディグロス,0,0
2025/8/5,799,マイジャグラーV,-200,"5,780",16,25,ディグロス,0,0
2025/8/5,800,マイジャグラーV,"3,200","7,637",41,21,ディグロス,0,0
2025/8/5,801,マイジャグラーV,"1,700","5,272",26,13,ディグロス,0,0
2025/8/5,802,マイジャグラーV,200,"5,631",22,13,ディグロス,0,0
2025/8/5,803,マイジャグラーV,"-1,000","2,657",6,5,ディグロス,0,0
2025/8/5,804,マイジャグラーV,600,"4,334",20,10,ディグロス,0,0
2025/8/5,805,マイジャグラーV,-500,"2,408",8,4,ディグロス,0,0
2025/8/5,806,マイジャグラーV,800,"5,699",21,24,ディグロス,0,0
2025/8/5,807,マイジャグラーV,-600,"2,899",9,5,ディグロス,0,0
2025/8/5,808,マイジャグラーV,100,"1,707",7,5,ディグロス,0,0
2025/8/5,809,マイジャグラーV,-100,"6,696",24,19,ディグロス,0,0
2025/8/5,810,マイジャグラーV,200,"5,076",23,9,ディグロス,0,0
2025/8/5,811,マイジャグラーV,900,"6,182",29,11,ディグロス,0,0
2025/8/5,812,マイジャグラーV,"-1,400","4,809",15,7,ディグロス,0,0
2025/8/5,813,マイジャグラーV,"1,500","5,671",26,17,ディグロス,0,0
2025/8/5,814,マイジャグラーV,100,"4,664",19,9,ディグロス,0,0
2025/8/5,815,マイジャグラーV,"-1,500","4,652",11,12,ディグロス,0,0
2025/8/5,816,マイジャグラーV,-400,"5,250",18,13,ディグロス,0,0
2025/8/5,817,マイジャグラーV,0,"7,278",30,18,ディグロス,0,0
2025/8/5,818,マイジャグラーV,"1,700","6,418",31,17,ディグロス,0,0
2025/8/5,819,マイジャグラーV,"1,400","6,046",28,17,ディグロス,0,0
2025/8/5,820,マイジャグラーV,"1,600","6,990",30,24,ディグロス,0,0
2025/8/5,821,マイジャグラーV,"2,500","7,263",31,30,ディグロス,0,0
2025/8/5,822,マイジャグラーV,"2,600","7,772",36,31,ディグロス,0,0
2025/8/5,823,マイジャグラーV,"1,300","6,946",31,20,ディグロス,0,0
2025/8/5,791,アイムジャグラーEX,0,"4,346",12,22,ディグロス,0,0
2025/8/5,792,アイムジャグラーEX,300,"5,477",23,13,ディグロス,0,0
2025/8/5,793,アイムジャグラーEX,100,"7,259",26,25,ディグロス,0,0
2025/8/5,794,アイムジャグラーEX,"1,500","6,208",25,27,ディグロス,0,0
2025/8/5,795,アイムジャグラーEX,"-1,600","5,735",13,24,ディグロス,0,0
2025/8/5,796,アイムジャグラーEX,-800,"3,872",11,12,ディグロス,0,0
2025/8/5,797,アイムジャグラーEX,-600,"1,160",3,1,ディグロス,0,0
2025/8/5,824,アイムジャグラーEX,-900,"2,669",7,4,ディグロス,0,0
2025/8/5,825,アイムジャグラーEX,-800,"1,119",2,1,ディグロス,0,0
2025/8/5,826,アイムジャグラーEX,"-1,300","2,199",3,6,ディグロス,0,0
2025/8/5,827,アイムジャグラーEX,-200,"3,569",15,7,ディグロス,0,0
2025/8/5,828,アイムジャグラーEX,-600,"1,489",4,2,ディグロス,0,0
2025/8/5,829,アイムジャグラーEX,"-1,000","2,014",4,5,ディグロス,0,0
2025/8/5,830,アイムジャグラーEX,-700,"3,032",9,8,ディグロス,0,0
2025/8/5,745,ゴーゴージャグラー3,"1,100","4,101",18,15,ディグロス,0,0
2025/8/5,746,ゴーゴージャグラー3,"2,500","6,337",33,23,ディグロス,0,0
2025/8/5,747,ゴーゴージャグラー3,600,"5,056",21,17,ディグロス,0,0
2025/8/5,748,ゴーゴージャグラー3,-100,"3,117",13,9,ディグロス,0,0
2025/8/5,749,ゴーゴージャグラー3,"1,500","7,344",29,37,ディグロス,0,0
2025/8/5,750,ゴーゴージャグラー3,"-1,400","5,571",15,19,ディグロス,0,0
2025/8/5,771,ゴーゴージャグラー3,"-1,100","2,272",4,7,ディグロス,0,0
2025/8/5,772,ゴーゴージャグラー3,"-1,000","7,393",23,27,ディグロス,0,0
2025/8/5,773,ゴーゴージャグラー3,600,"3,749",16,16,ディグロス,0,0
2025/8/5,774,ゴーゴージャグラー3,600,"5,188",22,18,ディグロス,0,0
2025/8/5,775,ゴーゴージャグラー3,-200,930,3,0,ディグロス,0,0
2025/8/5,776,ゴーゴージャグラー3,"-1,500","2,618",5,5,ディグロス,0,0
2025/8/5,735,ファンキージャグラー,"2,200","7,362",35,27,ディグロス,0,0
2025/8/5,736,ファンキージャグラー,-800,"1,072",0,4,ディグロス,0,0
2025/8/5,737,ファンキージャグラー,"-1,200","3,200",7,6,ディグロス,0,0
2025/8/5,738,ファンキージャグラー,200,"5,772",23,15,ディグロス,0,0
2025/8/5,739,ファンキージャグラー,-100,"3,502",13,9,ディグロス,0,0
2025/8/5,740,ファンキージャグラー,-200,"1,876",7,1,ディグロス,0,0
2025/8/5,741,ファンキージャグラー,"-1,300","3,672",8,12,ディグロス,0,0
2025/8/5,742,ファンキージャグラー,-600,823,1,1,ディグロス,0,0
2025/8/5,743,ファンキージャグラー,"1,400","3,751",18,15,ディグロス,0,0
2025/8/5,744,ファンキージャグラー,-100,"2,173",7,6,ディグロス,0,0
2025/8/5,781,ジャグラーガールズ,-600,978,1,2,ディグロス,0,0
2025/8/5,782,ジャグラーガールズ,-200,813,3,0,ディグロス,0,0
2025/8/5,783,ジャグラーガールズ,-500,975,2,1,ディグロス,0,0
2025/8/5,784,ジャグラーガールズ,-500,"1,475",4,2,ディグロス,0,0
2025/8/5,785,ジャグラーガールズ,-400,"2,687",8,9,ディグロス,0,0
2025/8/5,786,ジャグラーガールズ,"1,200","5,152",23,15,ディグロス,0,0
2025/8/5,787,ウルトラミラクルジャグラー,-500,"4,801",16,14,ディグロス,0,0
2025/8/5,788,ウルトラミラクルジャグラー,-100,"1,218",5,3,ディグロス,0,0
2025/8/5,789,ウルトラミラクルジャグラー,-500,894,1,2,ディグロス,0,0
2025/8/5,790,ウルトラミラクルジャグラー,-100,"6,062",22,19,ディグロス,0,0
2025/8/5,777,ミスタージャグラー,-500,"3,146",9,9,ディグロス,0,0
2025/8/5,778,ミスタージャグラー,"-1,000","2,708",8,3,ディグロス,0,0
2025/8/5,779,ミスタージャグラー,-100,"1,687",5,7,ディグロス,0,0
2025/8/5,780,ミスタージャグラー,-300,"3,916",15,11,ディグロス,0,0
2025/8/6,798,マイジャグラーV,-900,"1,135",2,1,キャッチザオール,0,0
2025/8/6,799,マイジャグラーV,-600,"4,257",16,4,キャッチザオール,0,0
2025/8/6,800,マイジャグラーV,600,"4,770",20,13,キャッチザオール,0,0
2025/8/6,801,マイジャグラーV,-100,"3,984",13,12,キャッチザオール,0,0
2025/8/6,802,マイジャグラーV,"1,400","3,701",21,7,キャッチザオール,0,0
2025/8/6,803,マイジャグラーV,-800,"3,519",10,10,キャッチザオール,0,0
2025/8/6,804,マイジャグラーV,-300,"1,310",5,1,キャッチザオール,0,0
2025/8/6,805,マイジャグラーV,400,"4,613",17,14,キャッチザオール,0,0
2025/8/6,806,マイジャグラーV,-300,"3,671",14,6,キャッチザオール,0,0
2025/8/6,807,マイジャグラーV,200,"3,788",13,16,キャッチザオール,0,0
2025/8/6,808,マイジャグラーV,"-1,100","2,447",5,3,キャッチザオール,0,0
2025/8/6,809,マイジャグラーV,"-1,300","2,012",4,2,キャッチザオール,0,0
2025/8/6,810,マイジャグラーV,"1,000","5,211",21,17,キャッチザオール,0,0
2025/8/6,811,マイジャグラーV,"-1,100","2,958",8,7,キャッチザオール,0,0
2025/8/6,812,マイジャグラーV,"-1,600","4,713",13,7,キャッチザオール,0,0
2025/8/6,813,マイジャグラーV,-800,"3,699",9,15,キャッチザオール,0,0
2025/8/6,814,マイジャグラーV,"-1,200","1,133",0,2,キャッチザオール,0,0
2025/8/6,815,マイジャグラーV,0,"4,667",19,9,キャッチザオール,0,0
2025/8/6,816,マイジャグラーV,-300,"2,290",7,6,キャッチザオール,0,0
2025/8/6,817,マイジャグラーV,-700,"5,567",18,14,キャッチザオール,0,0
2025/8/6,818,マイジャグラーV,"1,800","4,226",20,19,キャッチザオール,0,0
2025/8/6,819,マイジャグラーV,500,"3,756",19,4,キャッチザオール,0,0
2025/8/6,820,マイジャグラーV,-100,"1,681",5,4,キャッチザオール,0,0
2025/8/6,821,マイジャグラーV,-500,"2,592",8,6,キャッチザオール,0,0
2025/8/6,822,マイジャグラーV,"1,800","5,324",28,15,キャッチザオール,0,0
2025/8/6,823,マイジャグラーV,-400,"2,622",9,6,キャッチザオール,0,0
2025/8/6,791,アイムジャグラーEX,300,"6,693",26,18,キャッチザオール,0,0
2025/8/6,792,アイムジャグラーEX,-600,"3,726",12,8,キャッチザオール,0,0
2025/8/6,793,アイムジャグラーEX,100,"4,672",16,16,キャッチザオール,0,0
2025/8/6,794,アイムジャグラーEX,-100,693,3,0,キャッチザオール,0,0
2025/8/6,795,アイムジャグラーEX,"-1,200","6,547",17,26,キャッチザオール,0,0
2025/8/6,796,アイムジャグラーEX,"1,600","5,287",24,18,キャッチザオール,0,0
2025/8/6,797,アイムジャグラーEX,-100,"1,604",5,5,キャッチザオール,0,0
2025/8/6,824,アイムジャグラーEX,"1,700","6,863",35,14,キャッチザオール,0,0
2025/8/6,825,アイムジャグラーEX,-100,"3,025",11,6,キャッチザオール,0,0
2025/8/6,826,アイムジャグラーEX,-100,"3,523",14,6,キャッチザオール,0,0
2025/8/6,827,アイムジャグラーEX,"-1,700","1,666",2,1,キャッチザオール,0,0
2025/8/6,828,アイムジャグラーEX,"-1,300","2,181",4,6,キャッチザオール,0,0
2025/8/6,829,アイムジャグラーEX,"-1,000","1,714",3,3,キャッチザオール,0,0
2025/8/6,830,アイムジャグラーEX,-200,"5,161",20,8,キャッチザオール,0,0
2025/8/6,745,ゴーゴージャグラー3,-500,"1,741",5,5,キャッチザオール,0,0
2025/8/6,746,ゴーゴージャグラー3,-800,"3,466",9,14,キャッチザオール,0,0
2025/8/6,747,ゴーゴージャグラー3,-600,"3,851",14,10,キャッチザオール,0,0
2025/8/6,748,ゴーゴージャグラー3,"-1,000","2,301",7,3,キャッチザオール,0,0
2025/8/6,749,ゴーゴージャグラー3,-200,"2,517",9,8,キャッチザオール,0,0
2025/8/6,750,ゴーゴージャグラー3,"-1,100","3,175",9,10,キャッチザオール,0,0
2025/8/6,771,ゴーゴージャグラー3,"1,000","6,168",30,13,キャッチザオール,0,0
2025/8/6,772,ゴーゴージャグラー3,"1,900","2,931",18,13,キャッチザオール,0,0
2025/8/6,773,ゴーゴージャグラー3,-500,"5,813",20,17,キャッチザオール,0,0
2025/8/6,774,ゴーゴージャグラー3,-100,"4,781",16,17,キャッチザオール,0,0
2025/8/6,775,ゴーゴージャグラー3,400,"4,190",17,10,キャッチザオール,0,0
2025/8/6,776,ゴーゴージャグラー3,-500,"1,647",6,2,キャッチザオール,0,0
2025/8/6,735,ファンキージャグラー,-500,"5,745",21,14,キャッチザオール,0,0
2025/8/6,736,ファンキージャグラー,"-1,000","1,319",0,4,キャッチザオール,0,0
2025/8/6,737,ファンキージャグラー,"1,900","4,813",26,12,キャッチザオール,0,0
2025/8/6,738,ファンキージャグラー,500,"3,744",14,15,キャッチザオール,0,0
2025/8/6,739,ファンキージャグラー,-400,"1,324",4,2,キャッチザオール,0,0
2025/8/6,740,ファンキージャグラー,-200,709,2,1,キャッチザオール,0,0
2025/8/6,741,ファンキージャグラー,-700,"3,267",10,10,キャッチザオール,0,0
2025/8/6,742,ファンキージャグラー,-100,"2,842",12,5,キャッチザオール,0,0
2025/8/6,743,ファンキージャグラー,"1,200","4,566",24,10,キャッチザオール,0,0
2025/8/6,744,ファンキージャグラー,-600,952,2,1,キャッチザオール,0,0
2025/8/6,781,ジャグラーガールズ,-700,"2,824",9,8,キャッチザオール,0,0
2025/8/6,782,ジャグラーガールズ,"1,700","6,654",33,13,キャッチザオール,0,0
2025/8/6,783,ジャグラーガールズ,"-1,200","1,725",3,3,キャッチザオール,0,0
2025/8/6,784,ジャグラーガールズ,-800,776,1,0,キャッチザオール,0,0
2025/8/6,785,ジャグラーガールズ,200,"5,734",24,15,キャッチザオール,0,0
2025/8/6,786,ジャグラーガールズ,-300,"4,038",14,12,キャッチザオール,0,0
2025/8/6,787,ウルトラミラクルジャグラー,200,"3,560",15,7,キャッチザオール,0,0
2025/8/6,788,ウルトラミラクルジャグラー,800,"2,986",16,5,キャッチザオール,0,0
2025/8/6,789,ウルトラミラクルジャグラー,-500,"1,376",4,3,キャッチザオール,0,0
2025/8/6,790,ウルトラミラクルジャグラー,0,"4,786",18,14,キャッチザオール,0,0
2025/8/6,777,ミスタージャグラー,-600,806,2,0,キャッチザオール,0,0
2025/8/6,778,ミスタージャグラー,-300,788,2,1,キャッチザオール,0,0
2025/8/6,779,ミスタージャグラー,"1,500","6,563",29,22,キャッチザオール,0,0
2025/8/6,780,ミスタージャグラー,-400,"1,892",7,3,キャッチザオール,0,0
2025/8/7,798,マイジャグラーV,-600,"2,836",9,4,７のつく日,ニャンバーセブン,0
2025/8/7,799,マイジャグラーV,-800,"5,906",19,16,７のつく日,ニャンバーセブン,0
2025/8/7,800,マイジャグラーV,"1,700","7,094",30,24,７のつく日,ニャンバーセブン,0
2025/8/7,801,マイジャグラーV,"1,100","6,068",26,21,７のつく日,ニャンバーセブン,0
2025/8/7,802,マイジャグラーV,-900,"3,225",8,8,７のつく日,ニャンバーセブン,0
2025/8/7,803,マイジャグラーV,"-1,000","6,030",21,11,７のつく日,ニャンバーセブン,0
2025/8/7,804,マイジャグラーV,800,"6,326",28,12,７のつく日,ニャンバーセブン,0
2025/8/7,805,マイジャグラーV,"4,300","8,349",43,39,７のつく日,ニャンバーセブン,0
2025/8/7,806,マイジャグラーV,"1,000","5,480",24,17,７のつく日,ニャンバーセブン,0
2025/8/7,807,マイジャグラーV,600,"6,767",29,16,７のつく日,ニャンバーセブン,0
2025/8/7,808,マイジャグラーV,-800,"3,161",11,4,７のつく日,ニャンバーセブン,0
2025/8/7,809,マイジャグラーV,"-2,200","4,553",9,9,７のつく日,ニャンバーセブン,0
2025/8/7,810,マイジャグラーV,300,"6,985",25,25,７のつく日,ニャンバーセブン,0
2025/8/7,811,マイジャグラーV,"1,100","6,135",27,19,７のつく日,ニャンバーセブン,0
2025/8/7,812,マイジャグラーV,-100,"4,452",18,10,７のつく日,ニャンバーセブン,0
2025/8/7,813,マイジャグラーV,600,"6,452",25,19,７のつく日,ニャンバーセブン,0
2025/8/7,814,マイジャグラーV,300,"7,321",30,18,７のつく日,ニャンバーセブン,0
2025/8/7,815,マイジャグラーV,"-1,600","5,456",14,12,７のつく日,ニャンバーセブン,0
2025/8/7,816,マイジャグラーV,"-2,200","7,487",20,20,７のつく日,ニャンバーセブン,0
2025/8/7,817,マイジャグラーV,700,"6,198",29,12,７のつく日,ニャンバーセブン,0
2025/8/7,818,マイジャグラーV,-600,"5,231",21,7,７のつく日,ニャンバーセブン,0
2025/8/7,819,マイジャグラーV,"-1,700","3,905",8,8,７のつく日,ニャンバーセブン,0
2025/8/7,820,マイジャグラーV,700,"7,314",31,17,７のつく日,ニャンバーセブン,0
2025/8/7,821,マイジャグラーV,-500,"4,976",16,13,７のつく日,ニャンバーセブン,0
2025/8/7,822,マイジャグラーV,-500,"6,136",20,16,７のつく日,ニャンバーセブン,0
2025/8/7,823,マイジャグラーV,"-1,300","4,356",10,10,７のつく日,ニャンバーセブン,0
2025/8/7,791,アイムジャグラーEX,500,"6,095",23,26,７のつく日,ニャンバーセブン,0
2025/8/7,792,アイムジャグラーEX,"2,000","7,723",36,22,７のつく日,ニャンバーセブン,0
2025/8/7,793,アイムジャグラーEX,"1,600","5,367",27,12,７のつく日,ニャンバーセブン,0
2025/8/7,794,アイムジャグラーEX,900,"7,004",28,26,７のつく日,ニャンバーセブン,0
2025/8/7,795,アイムジャグラーEX,-200,"5,010",19,9,７のつく日,ニャンバーセブン,0
2025/8/7,796,アイムジャグラーEX,"1,200","4,893",23,10,７のつく日,ニャンバーセブン,0
2025/8/7,797,アイムジャグラーEX,"1,000","6,984",24,31,７のつく日,ニャンバーセブン,0
2025/8/7,824,アイムジャグラーEX,"-1,600","5,298",14,17,７のつく日,ニャンバーセブン,0
2025/8/7,825,アイムジャグラーEX,-700,"2,663",9,3,７のつく日,ニャンバーセブン,0
2025/8/7,826,アイムジャグラーEX,400,"6,187",23,18,７のつく日,ニャンバーセブン,0
2025/8/7,827,アイムジャグラーEX,"1,500","5,013",26,8,７のつく日,ニャンバーセブン,0
2025/8/7,828,アイムジャグラーEX,"-1,000","3,479",10,9,７のつく日,ニャンバーセブン,0
2025/8/7,829,アイムジャグラーEX,-500,"6,850",21,25,７のつく日,ニャンバーセブン,0
2025/8/7,830,アイムジャグラーEX,0,"6,113",22,18,７のつく日,ニャンバーセブン,0
2025/8/7,745,ゴーゴージャグラー3,"-1,400","5,218",13,19,７のつく日,ニャンバーセブン,0
2025/8/7,746,ゴーゴージャグラー3,300,"7,107",30,22,７のつく日,ニャンバーセブン,0
2025/8/7,747,ゴーゴージャグラー3,-400,"7,769",30,18,７のつく日,ニャンバーセブン,0
2025/8/7,748,ゴーゴージャグラー3,"2,000","6,112",34,11,７のつく日,ニャンバーセブン,0
2025/8/7,749,ゴーゴージャグラー3,-600,"5,183",18,13,７のつく日,ニャンバーセブン,0
2025/8/7,750,ゴーゴージャグラー3,"2,900","8,648",40,38,７のつく日,ニャンバーセブン,0
2025/8/7,771,ゴーゴージャグラー3,-400,"4,986",17,14,７のつく日,ニャンバーセブン,0
2025/8/7,772,ゴーゴージャグラー3,"-1,600","3,852",9,10,７のつく日,ニャンバーセブン,0
2025/8/7,773,ゴーゴージャグラー3,300,"5,733",19,26,７のつく日,ニャンバーセブン,0
2025/8/7,774,ゴーゴージャグラー3,-200,"4,591",17,11,７のつく日,ニャンバーセブン,0
2025/8/7,775,ゴーゴージャグラー3,"1,100","6,704",30,24,７のつく日,ニャンバーセブン,0
2025/8/7,776,ゴーゴージャグラー3,-100,"4,157",17,7,７のつく日,ニャンバーセブン,0
2025/8/7,735,ファンキージャグラー,-500,"4,965",18,11,７のつく日,ニャンバーセブン,0
2025/8/7,736,ファンキージャグラー,"2,100","5,360",30,12,７のつく日,ニャンバーセブン,0
2025/8/7,737,ファンキージャグラー,600,"7,246",30,21,７のつく日,ニャンバーセブン,0
2025/8/7,738,ファンキージャグラー,"-1,100","6,468",19,20,７のつく日,ニャンバーセブン,0
2025/8/7,739,ファンキージャグラー,"-1,200","3,388",11,3,７のつく日,ニャンバーセブン,0
2025/8/7,740,ファンキージャグラー,-500,"5,674",22,11,７のつく日,ニャンバーセブン,0
2025/8/7,741,ファンキージャグラー,"-1,400","4,882",11,16,７のつく日,ニャンバーセブン,0
2025/8/7,742,ファンキージャグラー,200,"3,916",17,6,７のつく日,ニャンバーセブン,0
2025/8/7,743,ファンキージャグラー,200,"5,061",20,12,７のつく日,ニャンバーセブン,0
2025/8/7,744,ファンキージャグラー,"1,700","6,442",35,14,７のつく日,ニャンバーセブン,0
2025/8/7,781,ジャグラーガールズ,"-1,000","1,948",4,5,７のつく日,ニャンバーセブン,0
2025/8/7,782,ジャグラーガールズ,600,"3,353",15,13,７のつく日,ニャンバーセブン,0
2025/8/7,783,ジャグラーガールズ,800,"6,260",26,18,７のつく日,ニャンバーセブン,0
2025/8/7,784,ジャグラーガールズ,"-1,400","1,557",1,3,７のつく日,ニャンバーセブン,0
2025/8/7,785,ジャグラーガールズ,"1,600","5,025",23,19,７のつく日,ニャンバーセブン,0
2025/8/7,786,ジャグラーガールズ,-900,"2,417",7,4,７のつく日,ニャンバーセブン,0
2025/8/7,787,ウルトラミラクルジャグラー,800,"6,617",28,18,７のつく日,ニャンバーセブン,0
2025/8/7,788,ウルトラミラクルジャグラー,-700,"2,683",8,5,７のつく日,ニャンバーセブン,0
2025/8/7,789,ウルトラミラクルジャグラー,200,"4,070",19,6,７のつく日,ニャンバーセブン,0
2025/8/7,790,ウルトラミラクルジャグラー,"-1,400","6,951",19,23,７のつく日,ニャンバーセブン,0
2025/8/7,777,ミスタージャグラー,700,"8,219",33,23,７のつく日,ニャンバーセブン,0
2025/8/7,778,ミスタージャグラー,-500,"4,607",17,11,７のつく日,ニャンバーセブン,0
2025/8/7,779,ミスタージャグラー,"1,700","5,892",28,22,７のつく日,ニャンバーセブン,0
2025/8/7,780,ミスタージャグラー,"-1,400","1,581",2,2,７のつく日,ニャンバーセブン,0
2025/8/8,798,マイジャグラーV,0,"6,446",23,19,0,0,0
2025/8/8,799,マイジャグラーV,"1,300","7,276",31,26,0,0,0
2025/8/8,800,マイジャグラーV,"-1,000","3,766",7,15,0,0,0
2025/8/8,801,マイジャグラーV,-100,"4,146",14,14,0,0,0
2025/8/8,802,マイジャグラーV,-300,"2,461",9,5,0,0,0
2025/8/8,803,マイジャグラーV,"2,000","7,896",36,28,0,0,0
2025/8/8,804,マイジャグラーV,-400,"1,821",6,5,0,0,0
2025/8/8,805,マイジャグラーV,"1,100","3,291",17,7,0,0,0
2025/8/8,806,マイジャグラーV,"1,800","5,756",29,16,0,0,0
2025/8/8,807,マイジャグラーV,-500,"3,476",10,12,0,0,0
2025/8/8,808,マイジャグラーV,800,"8,341",32,27,0,0,0
2025/8/8,809,マイジャグラーV,100,"3,887",14,12,0,0,0
2025/8/8,810,マイジャグラーV,"-1,200","5,146",15,11,0,0,0
2025/8/8,811,マイジャグラーV,-100,"6,926",25,22,0,0,0
2025/8/8,812,マイジャグラーV,-900,"2,464",5,7,0,0,0
2025/8/8,813,マイジャグラーV,-900,"4,258",12,14,0,0,0
2025/8/8,814,マイジャグラーV,"1,500","6,231",27,22,0,0,0
2025/8/8,815,マイジャグラーV,600,"4,592",18,11,0,0,0
2025/8/8,816,マイジャグラーV,-900,"2,553",6,5,0,0,0
2025/8/8,817,マイジャグラーV,-300,"4,619",17,15,0,0,0
2025/8/8,818,マイジャグラーV,-400,"4,366",16,10,0,0,0
2025/8/8,819,マイジャグラーV,-500,"4,399",15,12,0,0,0
2025/8/8,820,マイジャグラーV,200,"3,748",16,9,0,0,0
2025/8/8,821,マイジャグラーV,"-1,300","3,087",7,7,0,0,0
2025/8/8,822,マイジャグラーV,700,"4,087",18,11,0,0,0
2025/8/8,823,マイジャグラーV,-900,"1,713",3,3,0,0,0
2025/8/8,791,アイムジャグラーEX,-800,"2,438",6,4,0,0,0
2025/8/8,792,アイムジャグラーEX,-200,"1,574",5,3,0,0,0
2025/8/8,793,アイムジャグラーEX,"1,500","5,938",26,19,0,0,0
2025/8/8,794,アイムジャグラーEX,-600,"1,025",2,1,0,0,0
2025/8/8,795,アイムジャグラーEX,-300,"4,096",13,13,0,0,0
2025/8/8,796,アイムジャグラーEX,-900,"3,249",7,12,0,0,0
2025/8/8,797,アイムジャグラーEX,-600,998,2,1,0,0,0
2025/8/8,824,アイムジャグラーEX,0,"3,483",15,4,0,0,0
2025/8/8,825,アイムジャグラーEX,600,"5,709",20,23,0,0,0
2025/8/8,826,アイムジャグラーEX,-300,"1,500",5,2,0,0,0
2025/8/8,827,アイムジャグラーEX,-100,786,2,2,0,0,0
